State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield,Avg_Annual_Rainfall,MNREGA_JobCards_Issued,MNREGA_Active_Workers,Yield_Lag1,Production_Lag1,Yield_Pct_Change,Yield_Rolling_3Y,Yield_Shock
ODISHA,SUNDARGARH,2008,Summer     ,Moong(Green Gram),63.0,24.1,0.3825396825396825,1347.8,246957.0,381885.0,0.277992277992278,72.0,0.3760802469135802,0.31233418292241816,0
ODISHA,SUNDARGARH,2009,Summer     ,Moong(Green Gram),172.0,44.2,0.2569767441860465,1347.8,246957.0,381885.0,0.3825396825396825,24.1,-0.3282350670655215,0.3058362349060023,1
ODISHA,SUNDARGARH,2010,Summer     ,Moong(Green Gram),19.0,5.7,0.3,1347.8,246957.0,381885.0,0.2569767441860465,44.2,0.16742081447963808,0.31317214224190965,0
ODISHA,SUNDARGARH,2011,Summer     ,Moong(Green Gram),92.0,34.3,0.3728260869565217,1347.8,246957.0,381885.0,0.3,5.7,0.24275362318840576,0.3099342770475227,0
ODISHA,SUNDARGARH,2012,Summer     ,Moong(Green Gram),9.0,3.1,0.3444444444444444,1347.8,246957.0,381885.0,0.3728260869565217,34.3,-0.07612568837058642,0.33909017713365536,0
ODISHA,SUNDARGARH,2013,Summer     ,Moong(Green Gram),126.0,41.6,0.3301587301587301,1347.8,246957.0,381885.0,0.3444444444444444,3.1,-0.04147465437788023,0.34914308718656534,0
ODISHA,SUNDARGARH,2014,Summer     ,Moong(Green Gram),34.0,16.5,0.4852941176470588,1347.8,246957.0,381885.0,0.3301587301587301,41.6,0.46988122171945723,0.38663243075007775,0
ODISHA,SUNDARGARH,2015,Summer     ,Moong(Green Gram),249.0,90.4,0.3630522088353414,1347.8,246957.0,381885.0,0.4852941176470588,16.5,-0.2518924181574783,0.3928350188803768,1
ODISHA,SUNDARGARH,1998,Winter     ,Moong(Green Gram),67.0,5.0,0.0746268656716417,1347.8,246957.0,381885.0,0.0,0.0,0.0,0.0,0
ODISHA,SUNDARGARH,2004,Winter     ,Moong(Green Gram),75.0,17.7,0.236,1347.8,246957.0,381885.0,0.0746268656716417,5.0,2.1624000000000034,0.0,0
ODISHA,SUNDARGARH,2005,Winter     ,Moong(Green Gram),62.0,19.1,0.3080645161290323,1347.8,246957.0,381885.0,0.236,17.7,0.3053581191908148,0.20623046060022465,0
ODISHA,SUNDARGARH,2006,Winter     ,Moong(Green Gram),50.0,13.0,0.26,1347.8,246957.0,381885.0,0.3080645161290323,19.1,-0.15602094240837705,0.2680215053763441,0
ODISHA,SUNDARGARH,2007,Winter     ,Moong(Green Gram),48.0,11.6,0.2416666666666666,1347.8,246957.0,381885.0,0.26,13.0,-0.0705128205128207,0.26991039426523294,0
ODISHA,SUNDARGARH,2008,Winter     ,Moong(Green Gram),24.0,7.2,0.3,1347.8,246957.0,381885.0,0.2416666666666666,11.6,0.24137931034482785,0.2672222222222222,0
ODISHA,SUNDARGARH,2009,Winter     ,Moong(Green Gram),28.0,9.2,0.3285714285714285,1347.8,246957.0,381885.0,0.3,7.2,0.09523809523809512,0.29007936507936505,0
ODISHA,SUNDARGARH,2010,Winter     ,Moong(Green Gram),79.0,17.6,0.2227848101265823,1347.8,246957.0,381885.0,0.3285714285714285,9.2,-0.32195927352779286,0.28378541289933695,1
ODISHA,SUNDARGARH,2011,Winter     ,Moong(Green Gram),17.0,3.8,0.2235294117647058,1347.8,246957.0,381885.0,0.2227848101265823,17.6,0.0033422459893044376,0.25829521682090556,0
ODISHA,SUNDARGARH,2012,Winter     ,Moong(Green Gram),36.0,12.9,0.3583333333333333,1347.8,246957.0,381885.0,0.2235294117647058,3.8,0.6030701754385968,0.26821585174154045,0
ODISHA,SUNDARGARH,2013,Winter     ,Moong(Green Gram),37.0,15.8,0.427027027027027,1347.8,246957.0,381885.0,0.3583333333333333,12.9,0.19170333123821504,0.3362965907083553,0
ODISHA,SUNDARGARH,2014,Winter     ,Moong(Green Gram),13.0,4.5,0.3461538461538461,1347.8,246957.0,381885.0,0.427027027027027,15.8,-0.18938656280428445,0.3771714021714021,0
ODISHA,SUNDARGARH,2015,Winter     ,Moong(Green Gram),7.0,2.0,0.2857142857142857,1347.8,246957.0,381885.0,0.3461538461538461,4.5,-0.17460317460317454,0.35296505296505293,0
ODISHA,SUNDARGARH,1999,Rabi       ,Rapeseed &Mustard,5290.0,1280.0,0.2419659735349716,1347.8,246957.0,381885.0,0.0,0.0,0.0,0.0,0
ODISHA,SUNDARGARH,2000,Rabi       ,Rapeseed &Mustard,737.0,123.1,0.1670284938941655,1347.8,246957.0,381885.0,0.2419659735349716,1280.0,-0.30970255257801904,0.0,1
ODISHA,SUNDARGARH,2001,Rabi       ,Rapeseed &Mustard,1038.0,151.5,0.1459537572254335,1347.8,246957.0,381885.0,0.1670284938941655,123.1,-0.12617449979573914,0.18498274155152353,0
ODISHA,SUNDARGARH,2002,Rabi       ,Rapeseed &Mustard,671.0,118.8,0.1770491803278688,1347.8,246957.0,381885.0,0.1459537572254335,151.5,0.21304982957312113,0.16334381048248925,0
ODISHA,SUNDARGARH,2003,Rabi       ,Rapeseed &Mustard,1122.0,250.2,0.2229946524064171,1347.8,246957.0,381885.0,0.1770491803278688,118.8,0.25950683303624533,0.1819991966532398,0
ODISHA,SUNDARGARH,1998,Winter     ,Rapeseed &Mustard,498.0,57.0,0.1144578313253012,1347.8,246957.0,381885.0,0.0,0.0,0.0,0.0,0
ODISHA,SUNDARGARH,2004,Winter     ,Rapeseed &Mustard,1325.0,288.9,0.2180377358490565,1347.8,246957.0,381885.0,0.1144578313253012,57.0,0.9049612711022832,0.0,0
ODISHA,SUNDARGARH,2005,Winter     ,Rapeseed &Mustard,720.0,166.3,0.2309722222222222,1347.8,246957.0,381885.0,0.2180377358490565,288.9,0.05932223760624633,0.1878225964655266,0
ODISHA,SUNDARGARH,2006,Winter     ,Rapeseed &Mustard,691.0,154.8,0.2240231548480463,1347.8,246957.0,381885.0,0.2309722222222222,166.3,-0.03008616060978131,0.22434437097310833,0
ODISHA,SUNDARGARH,2007,Winter     ,Rapeseed &Mustard,1085.0,289.7,0.2670046082949309,1347.8,246957.0,381885.0,0.2240231548480463,154.8,0.19186165589016313,0.2406666617883998,0
ODISHA,SUNDARGARH,2008,Winter     ,Rapeseed &Mustard,1006.0,282.7,0.281013916500994,1347.8,246957.0,381885.0,0.2670046082949309,289.7,0.05246841354359155,0.2573472265479904,0
ODISHA,SUNDARGARH,2009,Winter     ,Rapeseed &Mustard,947.0,214.0,0.2259767687434002,1347.8,246957.0,381885.0,0.281013916500994,282.7,-0.19585203623678593,0.257998431179775,0
ODISHA,SUNDARGARH,2010,Winter     ,Rapeseed &Mustard,765.0,178.2,0.2329411764705882,1347.8,246957.0,381885.0,0.2259767687434002,214.0,0.03081913139087411,0.24664395390499413,0
ODISHA,SUNDARGARH,2011,Winter     ,Rapeseed &Mustard,686.0,195.5,0.2849854227405248,1347.8,246957.0,381885.0,0.2329411764705882,178.2,0.22342226934063691,0.24796778931817107,0
ODISHA,SUNDARGARH,2012,Winter     ,Rapeseed &Mustard,1444.0,517.0,0.3580332409972299,1347.8,246957.0,381885.0,0.2849854227405248,195.5,0.25632124462455086,0.2919866134027809,0
ODISHA,SUNDARGARH,2013,Winter     ,Rapeseed &Mustard,1090.0,352.1,0.3230275229357798,1347.8,246957.0,381885.0,0.3580332409972299,517.0,-0.09777225702269621,0.3220153955578448,0
ODISHA,SUNDARGARH,2014,Winter     ,Rapeseed &Mustard,865.0,290.6,0.3359537572254335,1347.8,246957.0,381885.0,0.3230275229357798,352.1,0.04001589143914397,0.3390048403861477,0
ODISHA,SUNDARGARH,2015,Winter     ,Rapeseed &Mustard,405.0,111.4,0.2750617283950617,1347.8,246957.0,381885.0,0.3359537572254335,290.6,-0.18125122139804406,0.3113476695187583,0
ODISHA,SUNDARGARH,1998,Autumn     ,Rice,102517.0,57056.0,0.5565515963206102,1347.8,246957.0,381885.0,0.0,0.0,0.0,0.0,0
ODISHA,SUNDARGARH,1999,Autumn     ,Rice,106000.0,88000.0,0.8301886792452831,1347.8,246957.0,381885.0,0.5565515963206102,57056.0,0.4916652557169918,0.0,0
ODISHA,SUNDARGARH,2000,Autumn     ,Rice,103760.0,43340.0,0.4176946800308404,1347.8,246957.0,381885.0,0.8301886792452831,88000.0,-0.49686777178103314,0.6014783185322446,1
ODISHA,SUNDARGARH,2004,Autumn     ,Rice,103000.0,79000.0,0.7669902912621359,1347.8,246957.0,381885.0,0.4176946800308404,43340.0,0.836246253377001,0.6716245501794198,0
ODISHA,SUNDARGARH,2005,Autumn     ,Rice,88000.0,69000.0,0.7840909090909091,1347.8,246957.0,381885.0,0.7669902912621359,79000.0,0.02229574223245101,0.6562586267946284,0
ODISHA,SUNDARGARH,2006,Autumn     ,Rice,101000.0,92000.0,0.9108910891089108,1347.8,246957.0,381885.0,0.7840909090909091,69000.0,0.16171617161716156,0.8206574298206518,0
ODISHA,SUNDARGARH,2007,Autumn     ,Rice,96000.0,110000.0,1.1458333333333333,1347.8,246957.0,381885.0,0.9108910891089108,92000.0,0.25792572463768115,0.9469384438443843,0
ODISHA,SUNDARGARH,2008,Autumn     ,Rice,96000.0,106000.0,1.1041666666666667,1347.8,246957.0,381885.0,1.1458333333333333,110000.0,-0.036363636363636265,1.0536303630363035,0
ODISHA,SUNDARGARH,2009,Autumn     ,Rice,88000.0,51000.0,0.5795454545454546,1347.8,246957.0,381885.0,1.1041666666666667,106000.0,-0.47512864493996565,0.9431818181818182,1
ODISHA,SUNDARGARH,2010,Autumn     ,Rice,93000.0,30000.0,0.3225806451612903,1347.8,246957.0,381885.0,0.5795454545454546,51000.0,-0.44339025932953835,0.668764255457804,1
ODISHA,SUNDARGARH,2011,Autumn     ,Rice,78000.0,92000.0,1.1794871794871795,1347.8,246957.0,381885.0,0.3225806451612903,30000.0,2.6564102564102567,0.6938710930646416,0
ODISHA,SUNDARGARH,2012,Autumn     ,Rice,84000.0,156000.0,1.8571428571428568,1347.8,246957.0,381885.0,1.1794871794871795,92000.0,0.5745341614906829,1.1197368939304422,0
ODISHA,SUNDARGARH,2013,Autumn     ,Rice,86000.0,131000.0,1.5232558139534884,1347.8,246957.0,381885.0,1.8571428571428568,156000.0,-0.17978533094812144,1.5199619501945083,0
ODISHA,SUNDARGARH,2014,Autumn     ,Rice,77000.0,150000.0,1.948051948051948,1347.8,246957.0,381885.0,1.5232558139534884,131000.0,0.27887379795776734,1.7761502063827646,0
ODISHA,SUNDARGARH,2015,Autumn     ,Rice,80000.0,71000.0,0.8875,1347.8,246957.0,381885.0,1.948051948051948,150000.0,-0.5444166666666667,1.452935920668479,1
ODISHA,SUNDARGARH,2001,Kharif     ,Rice,247000.0,243000.0,0.9838056680161944,1347.8,246957.0,381885.0,0.0,0.0,0.0,0.0,0
ODISHA,SUNDARGARH,2002,Kharif     ,Rice,226000.0,74000.0,0.3274336283185841,1347.8,246957.0,381885.0,0.9838056680161944,243000.0,-0.667176517717324,0.0,1
ODISHA,SUNDARGARH,2003,Kharif     ,Rice,242000.0,249000.0,1.0289256198347108,1347.8,246957.0,381885.0,0.3274336283185841,74000.0,2.142394460576279,0.7800549720564964,0
ODISHA,SUNDARGARH,1998,Summer     ,Rice,3200.0,3722.0,1.163125,1347.8,246957.0,381885.0,0.0,0.0,0.0,0.0,0
ODISHA,SUNDARGARH,1999,Summer     ,Rice,5210.0,7110.0,1.36468330134357,1347.8,246957.0,381885.0,1.163125,3722.0,0.17329031818899088,0.0,0
ODISHA,SUNDARGARH,2000,Summer     ,Rice,2220.0,3330.0,1.5,1347.8,246957.0,381885.0,1.36468330134357,7110.0,0.09915611814345993,1.3426027671145233,0
ODISHA,SUNDARGARH,2004,Summer     ,Rice,4000.0,6000.0,1.5,1347.8,246957.0,381885.0,1.5,3330.0,0.0,1.45489443378119,0
ODISHA,SUNDARGARH,2005,Summer     ,Rice,1000.0,2000.0,2.0,1347.8,246957.0,381885.0,1.5,6000.0,0.33333333333333326,1.6666666666666667,0
ODISHA,SUNDARGARH,2006,Summer     ,Rice,1000.0,2000.0,2.0,1347.8,246957.0,381885.0,2.0,2000.0,0.0,1.8333333333333333,0
ODISHA,SUNDARGARH,2007,Summer     ,Rice,2000.0,4000.0,2.0,1347.8,246957.0,381885.0,2.0,2000.0,0.0,2.0,0
ODISHA,SUNDARGARH,2008,Summer     ,Rice,1000.0,3000.0,3.0,1347.8,246957.0,381885.0,2.0,4000.0,0.5,2.3333333333333335,0
ODISHA,SUNDARGARH,2011,Summer     ,Rice,2000.0,3000.0,1.5,1347.8,246957.0,381885.0,3.0,3000.0,-0.5,2.1666666666666665,1
ODISHA,SUNDARGARH,2012,Summer     ,Rice,472000.0,2000.0,0.0042372881355932,1347.8,246957.0,381885.0,1.5,3000.0,-0.9971751412429378,1.5014124293785311,1
ODISHA,SUNDARGARH,2013,Summer     ,Rice,2000.0,5000.0,2.5,1347.8,246957.0,381885.0,0.0042372881355932,2000.0,589.0000000000027,1.3347457627118644,0
ODISHA,SUNDARGARH,2014,Summer     ,Rice,1000.0,2000.0,2.0,1347.8,246957.0,381885.0,2.5,5000.0,-0.19999999999999996,1.5014124293785311,0
ODISHA,SUNDARGARH,2015,Summer     ,Rice,1000.0,1000.0,1.0,1347.8,246957.0,381885.0,2.0,2000.0,-0.5,1.8333333333333333,1
ODISHA,SUNDARGARH,1998,Winter     ,Rice,115039.0,106112.0,0.9224002294873912,1347.8,246957.0,381885.0,0.0,0.0,0.0,0.0,0
ODISHA,SUNDARGARH,1999,Winter     ,Rice,128000.0,149000.0,1.1640625,1347.8,246957.0,381885.0,0.9224002294873912,106112.0,0.2619928560153424,0.0,0
ODISHA,SUNDARGARH,2000,Winter     ,Rice,116280.0,74560.0,0.6412108703130375,1347.8,246957.0,381885.0,1.1640625,149000.0,-0.4491611315431624,0.9092245332668095,1
ODISHA,SUNDARGARH,2004,Winter     ,Rice,126000.0,160000.0,1.2698412698412698,1347.8,246957.0,381885.0,0.6412108703130375,74560.0,0.9803801348865726,1.025038213384769,0
ODISHA,SUNDARGARH,2005,Winter     ,Rice,123000.0,170000.0,1.3821138211382114,1347.8,246957.0,381885.0,1.2698412698412698,160000.0,0.08841463414634143,1.0977219870975061,0
ODISHA,SUNDARGARH,2006,Winter     ,Rice,122000.0,179000.0,1.4672131147540983,1347.8,246957.0,381885.0,1.3821138211382114,170000.0,0.06157184185149478,1.37305606857786,0
ODISHA,SUNDARGARH,2007,Winter     ,Rice,118000.0,187000.0,1.5847457627118644,1347.8,246957.0,381885.0,1.4672131147540983,179000.0,0.0801060505633937,1.478024232868058,0
ODISHA,SUNDARGARH,2008,Winter     ,Rice,121000.0,187000.0,1.5454545454545454,1347.8,246957.0,381885.0,1.5847457627118644,187000.0,-0.024793388429752095,1.5324711409735026,0
ODISHA,SUNDARGARH,2009,Winter     ,Rice,118000.0,94000.0,0.7966101694915254,1347.8,246957.0,381885.0,1.5454545454545454,187000.0,-0.48454636091724823,1.3089368258859784,1
ODISHA,SUNDARGARH,2010,Winter     ,Rice,118000.0,108000.0,0.9152542372881356,1347.8,246957.0,381885.0,0.7966101694915254,94000.0,0.14893617021276606,1.085772984078069,0
ODISHA,SUNDARGARH,2011,Winter     ,Rice,113000.0,246000.0,2.1769911504424777,1347.8,246957.0,381885.0,0.9152542372881356,108000.0,1.3785644051130777,1.296285185740713,0
ODISHA,SUNDARGARH,2012,Winter     ,Rice,119000.0,316000.0,2.655462184873949,1347.8,246957.0,381885.0,2.1769911504424777,246000.0,0.21978547516567581,1.9159025242015206,0
ODISHA,SUNDARGARH,2013,Winter     ,Rice,123000.0,276000.0,2.2439024390243905,1347.8,246957.0,381885.0,2.655462184873949,316000.0,-0.15498610682309333,2.3587852581136057,0
ODISHA,SUNDARGARH,2014,Winter     ,Rice,118000.0,345000.0,2.9237288135593222,1347.8,246957.0,381885.0,2.2439024390243905,276000.0,0.3029661016949152,2.607697812485887,0
ODISHA,SUNDARGARH,2015,Winter     ,Rice,114000.0,156000.0,1.368421052631579,1347.8,246957.0,381885.0,2.9237288135593222,345000.0,-0.5319603356216629,2.1786841017384306,1
ODISHA,SUNDARGARH,1997,Autumn     ,Sesamum,355.0,63.0,0.1774647887323943,1347.8,246957.0,381885.0,0.0,0.0,0.0,0.0,0
ODISHA,SUNDARGARH,1998,Autumn     ,Sesamum,80.0,14.0,0.175,1347.8,246957.0,381885.0,0.1774647887323943,63.0,-0.013888888888888618,0.0,0
ODISHA,SUNDARGARH,2004,Autumn     ,Sesamum,55.0,6.5,0.1181818181818181,1347.8,246957.0,381885.0,0.175,14.0,-0.3246753246753251,0.15688220230473746,1
ODISHA,SUNDARGARH,2005,Autumn     ,Sesamum,44.0,6.8,0.1545454545454545,1347.8,246957.0,381885.0,0.1181818181818181,6.5,0.3076923076923084,0.1492424242424242,0
ODISHA,SUNDARGARH,2006,Autumn     ,Sesamum,20.0,3.8,0.19,1347.8,246957.0,381885.0,0.1545454545454545,6.8,0.22941176470588265,0.1542424242424242,0
ODISHA,SUNDARGARH,2007,Autumn     ,Sesamum,17.0,4.0,0.2352941176470588,1347.8,246957.0,381885.0,0.19,3.8,0.23839009287925683,0.19327985739750442,0
ODISHA,SUNDARGARH,2008,Autumn     ,Sesamum,4.0,0.9,0.225,1347.8,246957.0,381885.0,0.2352941176470588,4.0,-0.043749999999999845,0.21676470588235294,0
ODISHA,SUNDARGARH,2009,Autumn     ,Sesamum,51.0,16.5,0.3235294117647059,1347.8,246957.0,381885.0,0.225,0.9,0.43790849673202614,0.2612745098039216,0
ODISHA,SUNDARGARH,2010,Autumn     ,Sesamum,38.0,6.4,0.1684210526315789,1347.8,246957.0,381885.0,0.3235294117647059,16.5,-0.4794258373205744,0.23898348813209494,1
ODISHA,SUNDARGARH,2011,Autumn     ,Sesamum,9.0,2.0,0.2222222222222222,1347.8,246957.0,381885.0,0.1684210526315789,6.4,0.31944444444444486,0.238057562206169,0
ODISHA,SUNDARGARH,2012,Autumn     ,Sesamum,12.0,2.7,0.225,1347.8,246957.0,381885.0,0.2222222222222222,2.0,0.012500000000000178,0.20521442495126704,0
ODISHA,SUNDARGARH,2013,Autumn     ,Sesamum,72.0,17.5,0.2430555555555555,1347.8,246957.0,381885.0,0.225,2.7,0.0802469135802466,0.23009259259259254,0
ODISHA,SUNDARGARH,2015,Autumn     ,Sesamum,1.0,0.2,0.2,1347.8,246957.0,381885.0,0.2430555555555555,17.5,-0.17714285714285694,0.22268518518518518,0
ODISHA,SUNDARGARH,1999,Kharif     ,Sesamum,13490.0,3870.0,0.2868791697553743,1347.8,246957.0,381885.0,0.0,0.0,0.0,0.0,0
ODISHA,SUNDARGARH,2000,Kharif     ,Sesamum,2599.0,369.1,0.1420161600615621,1347.8,246957.0,381885.0,0.2868791697553743,3870.0,-0.5049617573047873,0.0,1
ODISHA,SUNDARGARH,2001,Kharif     ,Sesamum,3012.0,568.9,0.1888778220451527,1347.8,246957.0,381885.0,0.1420161600615621,369.1,0.3299741519787376,0.20592438395402968,0
ODISHA,SUNDARGARH,2002,Kharif     ,Sesamum,2117.0,300.2,0.1418044402456306,1347.8,246957.0,381885.0,0.1888778220451527,568.9,-0.24922662327326517,0.15756614078411513,1
ODISHA,SUNDARGARH,2003,Kharif     ,Sesamum,2321.0,506.3,0.2181387333046101,1347.8,246957.0,381885.0,0.1418044402456306,300.2,0.5383067901594256,0.18294033186513112,0
ODISHA,SUNDARGARH,1999,Rabi       ,Sesamum,1030.0,250.0,0.2427184466019417,1347.8,246957.0,381885.0,0.0,0.0,0.0,0.0,0
ODISHA,SUNDARGARH,1997,Summer     ,Sesamum,27.0,6.0,0.2222222222222222,1347.8,246957.0,381885.0,0.0,0.0,0.0,0.0,0
ODISHA,SUNDARGARH,1998,Summer     ,Sesamum,104.0,18.0,0.173076923076923,1347.8,246957.0,381885.0,0.2222222222222222,6.0,-0.22115384615384648,0.0,1
ODISHA,SUNDARGARH,2004,Summer     ,Sesamum,46.0,12.8,0.2782608695652174,1347.8,246957.0,381885.0,0.173076923076923,18.0,0.6077294685990347,0.22452000495478752,0
ODISHA,SUNDARGARH,2005,Summer     ,Sesamum,2.0,0.3,0.15,1347.8,246957.0,381885.0,0.2782608695652174,12.8,-0.4609375,0.20044593088071347,1
ODISHA,SUNDARGARH,2006,Summer     ,Sesamum,6.0,1.9,0.3166666666666666,1347.8,246957.0,381885.0,0.15,0.3,1.1111111111111107,0.2483091787439613,0
ODISHA,SUNDARGARH,2007,Summer     ,Sesamum,34.0,12.9,0.3794117647058823,1347.8,246957.0,381885.0,0.3166666666666666,1.9,0.19814241486068118,0.2820261437908496,0
ODISHA,SUNDARGARH,2008,Summer     ,Sesamum,8.0,2.2,0.275,1347.8,246957.0,381885.0,0.3794117647058823,12.9,-0.2751937984496122,0.3236928104575163,1
ODISHA,SUNDARGARH,2009,Summer     ,Sesamum,15.0,2.9,0.1933333333333333,1347.8,246957.0,381885.0,0.275,2.2,-0.2969696969696971,0.2825816993464052,1
ODISHA,SUNDARGARH,2010,Summer     ,Sesamum,25.0,6.2,0.248,1347.8,246957.0,381885.0,0.1933333333333333,2.9,0.2827586206896553,0.23877777777777776,0
ODISHA,SUNDARGARH,2011,Summer     ,Sesamum,74.0,24.4,0.3297297297297297,1347.8,246957.0,381885.0,0.248,6.2,0.32955536181342615,0.25702102102102103,0
ODISHA,SUNDARGARH,2012,Summer     ,Sesamum,1.0,0.1,0.1,1347.8,246957.0,381885.0,0.3297297297297297,24.4,-0.6967213114754098,0.2259099099099099,1
ODISHA,SUNDARGARH,2014,Summer     ,Sesamum,90.0,29.3,0.3255555555555555,1347.8,246957.0,381885.0,0.1,0.1,2.2555555555555546,0.25176176176176174,0
ODISHA,SUNDARGARH,2015,Summer     ,Sesamum,20.0,6.7,0.335,1347.8,246957.0,381885.0,0.3255555555555555,29.3,0.02901023890785015,0.25351851851851853,0
ODISHA,SUNDARGARH,1997,Winter     ,Sesamum,2436.0,498.0,0.2044334975369458,1347.8,246957.0,381885.0,0.0,0.0,0.0,0.0,0
ODISHA,SUNDARGARH,1998,Winter     ,Sesamum,1599.0,238.0,0.1488430268918073,1347.8,246957.0,381885.0,0.2044334975369458,498.0,-0.2719244708665811,0.0,1
ODISHA,SUNDARGARH,2004,Winter     ,Sesamum,3311.0,930.4,0.2810027182120205,1347.8,246957.0,381885.0,0.1488430268918073,238.0,0.8879132202563906,0.2114264142135912,0
ODISHA,SUNDARGARH,2005,Winter     ,Sesamum,2227.0,594.6,0.266995958688819,1347.8,246957.0,381885.0,0.2810027182120205,930.4,-0.04984563712523671,0.23228056793088225,0
ODISHA,SUNDARGARH,2006,Winter     ,Sesamum,3665.0,1062.9,0.2900136425648022,1347.8,246957.0,381885.0,0.266995958688819,594.6,0.08620985871479103,0.2793374398218806,0
ODISHA,SUNDARGARH,2007,Winter     ,Sesamum,2422.0,738.7,0.3049958711808423,1347.8,246957.0,381885.0,0.2900136425648022,1062.9,0.05166042701833384,0.28733515747815447,0
ODISHA,SUNDARGARH,2008,Winter     ,Sesamum,2161.0,695.8,0.3219805645534475,1347.8,246957.0,381885.0,0.3049958711808423,738.7,0.055688273112832976,0.3056633594330307,0
ODISHA,SUNDARGARH,2009,Winter     ,Sesamum,1883.0,459.5,0.2440254912373871,1347.8,246957.0,381885.0,0.3219805645534475,695.8,-0.24211111445243816,0.29033397565722563,1
ODISHA,SUNDARGARH,2010,Winter     ,Sesamum,3179.0,702.6,0.2210128971374646,1347.8,246957.0,381885.0,0.2440254912373871,459.5,-0.09430405808521014,0.26233965097609974,0
ODISHA,SUNDARGARH,2011,Winter     ,Sesamum,1708.0,449.2,0.2629976580796253,1347.8,246957.0,381885.0,0.2210128971374646,702.6,0.1899652078495997,0.24267868215149235,0
ODISHA,SUNDARGARH,2012,Winter     ,Sesamum,1006.0,286.7,0.2849900596421471,1347.8,246957.0,381885.0,0.2629976580796253,449.2,0.08362204334102241,0.2563335382864123,0
ODISHA,SUNDARGARH,2013,Winter     ,Sesamum,1105.0,361.3,0.3269683257918552,1347.8,246957.0,381885.0,0.2849900596421471,286.7,0.1472972994300885,0.29165201450454253,0
ODISHA,SUNDARGARH,2014,Winter     ,Sesamum,1682.0,661.0,0.3929845422116528,1347.8,246957.0,381885.0,0.3269683257918552,361.3,0.2019040109157939,0.3349809758818851,0
ODISHA,SUNDARGARH,2015,Winter     ,Sesamum,1214.0,275.6,0.2270181219110379,1347.8,246957.0,381885.0,0.3929845422116528,661.0,-0.4223230241235011,0.315656996638182,1
ODISHA,SUNDARGARH,2000,Whole Year ,Sugarcane,172.0,12215.4,71.01976744186047,1347.8,246957.0,381885.0,0.0,0.0,0.0,0.0,0
ODISHA,SUNDARGARH,2001,Whole Year ,Sugarcane,77.0,5169.5,67.13636363636364,1347.8,246957.0,381885.0,71.01976744186047,12215.4,-0.054680604363791074,0.0,0
ODISHA,SUNDARGARH,2002,Whole Year ,Sugarcane,357.0,24282.4,68.01792717086835,1347.8,246957.0,381885.0,67.13636363636364,5169.5,0.013130939579623302,68.72468608303082,0
ODISHA,SUNDARGARH,2003,Whole Year ,Sugarcane,146.0,8887.9,60.87602739726027,1347.8,246957.0,381885.0,68.01792717086835,24282.4,-0.10500025611875607,65.34343940149742,0
ODISHA,SUNDARGARH,1997,Winter     ,Sugarcane,89.0,5612.0,63.056179775280896,1347.8,246957.0,381885.0,0.0,0.0,0.0,0.0,0
ODISHA,SUNDARGARH,1998,Winter     ,Sugarcane,60.0,4293.0,71.55,1347.8,246957.0,381885.0,63.056179775280896,5612.0,0.1347024233784746,0.0,0
ODISHA,SUNDARGARH,1999,Winter     ,Sugarcane,210.0,12000.0,57.142857142857146,1347.8,246957.0,381885.0,71.55,4293.0,-0.20135769192372954,63.91634563937935,1
ODISHA,SUNDARGARH,2004,Winter     ,Sugarcane,30.0,2201.4,73.38000000000001,1347.8,246957.0,381885.0,57.142857142857146,12000.0,0.2841500000000001,67.35761904761905,0
ODISHA,SUNDARGARH,2005,Winter     ,Sugarcane,20.0,972.4,48.62,1347.8,246957.0,381885.0,73.38000000000001,2201.4,-0.337421640774053,59.71428571428572,1
ODISHA,SUNDARGARH,2006,Winter     ,Sugarcane,69.0,4840.8,70.15652173913044,1347.8,246957.0,381885.0,48.62,972.4,0.4429560209611363,64.05217391304348,0
ODISHA,SUNDARGARH,2007,Winter     ,Sugarcane,167.0,10768.2,64.4802395209581,1347.8,246957.0,381885.0,70.15652173913044,4840.8,-0.08090883181579323,61.08558708669617,0
ODISHA,SUNDARGARH,2008,Winter     ,Sugarcane,13.0,733.7,56.43846153846154,1347.8,246957.0,381885.0,64.4802395209581,10768.2,-0.12471693719255994,63.69174093285002,0
ODISHA,SUNDARGARH,2009,Winter     ,Sugarcane,3.0,169.8,56.6,1347.8,246957.0,381885.0,56.43846153846154,733.7,0.00286220526100589,59.17290035313988,0
ODISHA,SUNDARGARH,2010,Winter     ,Sugarcane,11.0,1023.4,93.03636363636365,1347.8,246957.0,381885.0,56.6,169.8,0.6437520077096051,68.6916083916084,0
ODISHA,SUNDARGARH,2011,Winter     ,Sugarcane,20.0,1084.6,54.23,1347.8,246957.0,381885.0,93.03636363636365,1023.4,-0.4171096345514951,67.95545454545454,1
ODISHA,SUNDARGARH,2012,Winter     ,Sugarcane,21.0,2105.3,100.25238095238096,1347.8,246957.0,381885.0,54.23,1084.6,0.8486516863798814,82.5062481962482,0
ODISHA,SUNDARGARH,2013,Winter     ,Sugarcane,86.0,7052.0,82.0,1347.8,246957.0,381885.0,100.25238095238096,2105.3,-0.18206431387450728,78.82746031746032,0
